Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	WM_LossMean	WM_LossStd	StopIter	Time
41	539.436	186.0795	852.0805	214.05351	181.95238	187.42638	50.605362	211.5318	-9.061436	168000	2.9802323e-09	2675.2024	-0.0063069323	-602.7554	0.87171876	0.016240181	0.1935	0.060693556424230334	0.01703431102288878	3.0	495.5081512928009
42	661.6903	88.291245	917.6438	536.2383	207.10527	180.71735	56.585503	213.20688	2.9647799	172000	-4.529953e-09	2061.4685	-0.019193087	-666.4531	0.87140334	0.011639789	0.1185	0.05987931968644261	0.01925401124334691	79.0	508.76960039138794
43	682.7561	199.92543	1334.8058	198.7963	213.22223	191.7993	54.24256	217.65198	5.686989	176000	5.1259996e-09	2225.721	-0.016845468	-301.1859	0.8525486	0.0094059715	0.11925	0.055568267460912465	0.016847264864577504	79.0	521.0327606201172
44	689.9211	116.46839	922.55023	479.17456	218.23529	197.03885	54.717255	222.45341	0.66674185	180000	4.351139e-09	1703.9178	-0.018346058	-264.91028	0.8423988	0.012587999	0.1045	0.0545555516704917	0.015034237657750625	79.0	533.378180027008
45	702.60095	104.026245	923.6042	567.3613	220.72223	194.79977	59.45	226.83226	-2.261896	184000	2.384186e-10	1154.4478	-0.018819189	-198.43799	0.8328561	0.009161811	0.11175	0.05287190014496446	0.016770759077057468	79.0	544.6918995380402
46	661.01666	158.04501	1017.9114	388.8027	207.42105	197.05719	60.568535	230.7186	1.8044021	188000	-3.4570693e-09	1152.8026	-0.020315818	-145.90796	0.81609124	0.012469735	0.13525	0.047782216295599936	0.013094283605394132	79.0	555.573117017746
47	827.2045	306.93875	1675.6754	598.9286	265.53333	208.2333	56.99569	233.60187	-0.20106006	192000	1.9073487e-09	1440.3513	-0.019528676	-382.53467	0.8132605	0.014096519	0.109	0.04916358118876815	0.01671829658870809	79.0	565.9514770507812
48	766.6481	267.93915	1492.283	412.60257	249.625	202.32692	63.593597	237.8679	4.015868	196000	1.3113022e-09	998.407	-0.018942343	-216.86432	0.81806	0.008482137	0.10325	0.049483738522976634	0.015531832312838173	79.0	576.554648399353
49	657.19934	69.42916	804.8578	469.8884	210.94444	204.19362	62.613647	240.90646	-0.3530984	200000	-4.351139e-09	945.2364	-0.023036767	-222.79303	0.80655134	0.013177713	0.154	0.04725443322211504	0.013632246162034773	79.0	587.1325182914734
50	727.5211	108.97749	983.6857	604.10364	229.64706	204.98407	62.315636	241.94246	-2.652768	204000	2.7418137e-09	1458.4813	-0.0226773	-278.7716	0.7914333	0.011686091	0.15425	0.045785358510911464	0.014374714000152793	79.0	597.6548054218292
51	767.7909	209.85881	1254.9027	313.6905	243.6875	212.34	60.54187	243.92294	-0.9680431	208000	-1.1920929e-09	1591.6426	-0.019952128	-180.97876	0.77666897	0.010861183	0.14125	0.041412733979523185	0.012580502951718144	79.0	608.0282051563263
52	789.87933	213.24628	1342.6268	608.26575	245.53334	212.64304	61.880173	246.38187	0.84122086	212000	1.3113022e-09	943.94293	-0.01739831	-186.35687	0.77356	0.007913168	0.122	0.04096250107511878	0.013382014256759365	79.0	618.4742088317871
53	683.8649	172.54607	943.995	323.10522	217.94444	216.69653	63.7111	250.42198	2.7586088	216000	3.3378602e-09	1736.2968	-0.021766692	-477.39	0.7604662	0.0090658935	0.1435	0.03761809725314379	0.012196611455259902	79.0	628.9286050796509
54	712.3462	149.7936	961.34607	332.42184	226.0	209.49156	64.92105	251.71352	-0.3178234	220000	6.437302e-09	1152.3885	-0.02017888	-177.86542	0.76072353	0.007905201	0.1365	0.038489245008677245	0.013957039834662278	79.0	639.4868719577789
55	791.1843	180.07906	1226.0402	553.24	246.125	212.21385	65.9741	253.07376	-2.1129186	224000	3.218651e-09	982.2104	-0.019842219	-286.8089	0.76029295	0.009122256	0.10825	0.03639623058959842	0.011811247237140462	79.0	650.0954058170319
56	803.5574	195.55467	1399.6187	641.9443	257.93332	223.48647	62.70124	255.6357	6.421752	228000	-7.033348e-09	497.4378	-0.021996409	-158.57144	0.7566706	0.011732012	0.128	0.03427823668345809	0.010583644725668525	79.0	660.6734144687653
57	636.022	165.65167	905.18225	263.67886	202.72223	215.45357	65.88652	257.37024	4.8536415	232000	4.887581e-09	1989.5863	-0.020279361	-627.881	0.75511944	0.0070515885	0.14075	0.036065503377467396	0.010479575620710337	79.0	671.096355676651
58	761.5108	194.80702	1035.8875	217.42398	238.375	217.40947	63.518627	256.98962	-4.25097	236000	-7.1525574e-10	1234.2231	-0.020389326	-286.5949	0.75360227	0.0075366176	0.1315	0.03894980426877737	0.012963358709305983	79.0	681.4917883872986
59	794.559	156.84503	1153.5449	571.5983	247.1875	215.96484	67.211586	258.98776	-3.7705634	240000	3.695488e-09	578.62604	-0.019449864	-270.3481	0.74786466	0.007989897	0.13375	0.032679340429604055	0.010488838539992135	79.0	691.8862295150757
60	715.07837	398.43887	1706.1791	166.18076	232.75	233.55095	57.013916	261.13153	8.804245	244000	-6.6757204e-09	3319.467	-0.013944239	-440.71997	0.74736035	0.015114409	0.18725	0.033310128254815934	0.01248279230445088	14.0	701.939879655838
61	842.9305	184.41087	1239.6394	627.08655	263.13333	214.59831	64.20344	260.2213	-13.1745205	248000	1.3113022e-09	1001.9621	-0.022024522	-423.7102	0.74263287	0.013203348	0.14	0.033900553630664944	0.01066564156183934	79.0	712.329176902771
62	784.96027	161.31943	1072.9928	600.8291	247.4	225.22505	67.09643	263.14984	-4.313987	252000	-7.152557e-09	552.7574	-0.019733282	-127.41739	0.7348265	0.010247353	0.1495	0.032691487316042184	0.009438815682959905	79.0	722.6485946178436
63	906.99646	193.63147	1189.0039	598.76654	283.64285	227.80502	63.42958	265.2487	4.2912774	256000	-3.1590461e-09	1226.9445	-0.016225599	-107.127075	0.72867507	0.007919578	0.1145	0.03224415030330419	0.009256595157721932	79.0	733.0150120258331
64	1110.7335	310.122	1662.578	659.2102	348.9091	235.9283	60.884125	267.56293	6.0843587	260000	3.5762786e-09	733.99414	-0.025087094	-196.65088	0.7259667	0.01109921	0.14475	0.03234116829931736	0.009275132218274466	79.0	743.4292347431183
65	1170.8345	596.8199	2576.2122	504.79883	411.125	257.46417	45.102207	271.954	9.245128	264000	1.6450882e-08	2750.479	-0.0045072488	-774.79834	0.7147419	0.019963315	0.2365	0.030622438145801425	0.008057363046172784	3.0	753.5249450206757
66	744.51337	117.72403	927.9755	492.8615	233.5	220.50569	63.78423	270.7497	9.574238	268000	9.059906e-09	744.2464	-0.0033177326	-360.96683	0.7147598	0.018608855	0.237	0.03147825820371509	0.008383328646823522	3.0	763.7348327636719
67	979.5843	303.5007	1756.1387	640.3257	307.0	232.11586	65.12139	271.7594	3.7128725	272000	3.5762787e-10	410.77725	-0.024223102	-117.791626	0.71511644	0.011994314	0.1545	0.030481255892664195	0.009469946470950131	79.0	774.1037681102753
68	1043.4375	340.9149	1662.417	273.13162	333.33334	239.38393	64.156456	275.29446	0.74867725	276000	2.3841857e-09	1398.1038	-0.004257586	-154.04651	0.70902026	0.01854409	0.204	0.031275739744305614	0.009868650042399464	4.0	784.163658618927
69	842.6674	209.03752	1193.8488	433.34256	265.85715	234.76524	66.14424	277.73627	7.262729	280000	1.1920929e-08	1141.042	-0.017519563	-141.87085	0.70946914	0.0072747907	0.127	0.029130863761529326	0.009328280505851433	79.0	794.7216544151306
70	790.2935	111.35423	970.21765	640.95184	248.875	227.07178	67.62079	278.3212	3.1056833	284000	8.8214875e-09	396.40616	-0.0016981306	-164.43565	0.7166367	0.015333283	0.15125	0.028853286420926452	0.00899788913260422	3.0	804.7145886421204
71	1203.6404	360.4171	2118.0544	858.3912	395.6	237.64919	60.35617	279.12552	-1.5294204	288000	7.629395e-09	727.0232	-0.02382231	-299.68805	0.71659446	0.005472373	0.124	0.029037508387118577	0.009449309117515174	79.0	815.165504693985
72	1093.5453	274.03015	1824.3542	791.9937	342.6	246.68047	61.85579	281.03632	5.0010595	292000	-8.3446505e-10	532.0454	-0.022471108	-151.0614	0.71047235	0.00815747	0.13675	0.02949270246550441	0.010324078749708126	79.0	825.6055061817169
73	1016.71436	359.26013	1948.0427	479.88177	319.66666	247.30211	64.25474	284.76273	5.1348743	296000	8.225441e-09	1112.6812	-0.004084165	-122.8913	0.7021654	0.02554246	0.2805	0.02618705076165497	0.009336724276645962	3.0	835.5251941680908
74	1082.8976	200.78238	1471.3505	857.6527	337.4	245.43115	63.143677	285.69016	-0.048574924	300000	9.536744e-10	438.04794	-0.020341842	-114.12842	0.7023402	0.010523493	0.1425	0.027152734119445087	0.010030979612525418	79.0	845.8825829029083
75	1735.8086	795.6096	3125.2476	810.414	551.4286	259.2447	55.34199	287.58545	5.495047	304000	-2.1457671e-09	567.9807	-0.019094061	-169.50821	0.68698704	0.009807328	0.12525	0.028836661577224733	0.008720058047734883	79.0	856.3402116298676
76	1265.2142	412.42133	1878.9183	557.5938	402.1111	265.57538	56.947456	292.6561	4.972434	308000	4.172325e-09	1991.3055	-0.0145528	-286.49475	0.6887686	0.012531013	0.153	0.028023017533123494	0.010052515885715674	79.0	866.7606272697449
77	1387.0485	422.1507	1995.5331	721.6178	432.77777	251.76347	64.29419	293.77225	0.12077999	312000	-3.5762786e-09	569.88275	-0.019410988	-275.16223	0.6979799	0.014776506	0.12825	0.02776615323498845	0.010404607290717583	79.0	877.0133190155029
78	1255.921	349.35785	1889.4215	693.61926	397.4	258.5185	63.885895	296.8423	-1.077137	316000	-1.692772e-08	931.2993	-0.015667845	-120.65796	0.69165224	0.011639569	0.16125	0.027925146417692302	0.009355884347565485	79.0	887.3570623397827
79	1382.825	544.27704	2672.2297	677.50684	421.33334	257.56357	64.42266	297.57175	7.5888233	320000	-4.6491624e-09	430.66754	-0.021140901	-171.61716	0.69501984	0.009225957	0.11975	0.028256644839420916	0.00972926285908591	79.0	897.7854509353638
80	1297.2233	944.9535	3026.6597	271.1034	415.1111	278.7271	50.81555	301.35483	1.2377996	324000	-4.6491624e-09	3576.7197	-0.0026935274	-823.7954	0.6910859	0.019307978	0.22925	0.025292773880064488	0.008625814495318077	3.0	908.1683580875397
81	1142.4889	301.4705	1685.6809	699.2502	347.63635	243.2288	68.2315	303.21417	-3.2293181	328000	-1.4305115e-09	898.81616	-0.014968562	-711.8603	0.69070274	0.015018479	0.104	0.026547009078785776	0.008682777200800391	34.0	918.5464544296265
82	1408.6849	457.37582	2405.3198	885.99365	429.44446	265.9768	68.252686	306.1706	5.9653497	332000	-1.39772895e-08	215.66455	-0.020469667	-65.85446	0.6700905	0.010266699	0.13775	0.026698770271614193	0.010597057570356032	79.0	928.8460063934326
83	1405.1581	498.9775	2350.129	816.83606	432.77777	267.59357	68.38138	308.07666	3.3705816	336000	0.0	327.6937	-0.022788305	-78.418884	0.6494072	0.007573862	0.141	0.02800022726878524	0.011897988565769447	79.0	939.311742067337
84	1387.1733	623.19037	2534.2505	859.5581	422.66666	269.7274	66.352234	309.00742	6.701572	340000	-1.1920929e-09	306.0997	-0.019548895	-70.55849	0.62664783	0.008511246	0.12975	0.023843803098425268	0.007631449414001437	79.0	949.6894958019257
85	1288.6423	501.35138	2219.6062	740.9853	384.77777	266.05368	70.1718	310.48587	2.2058678	344000	-6.3180923e-09	303.28238	-0.0032623438	-135.84744	0.62464297	0.015344978	0.1795	0.02398318284191191	0.008908044615524606	3.0	959.4058353900909
86	1525.6711	808.0063	3125.4666	816.16223	463.125	279.08594	66.42198	313.54993	5.159554	348000	4.529953e-09	328.7517	-0.019491028	-137.23172	0.6251412	0.007582766	0.11725	0.021562083940953016	0.007530337050372772	79.0	969.6352336406708
87	1374.7521	622.60187	2653.1238	781.0453	418.0	272.4471	72.23918	315.69336	6.5664487	352000	3.5762786e-09	291.85663	-0.020610724	-109.15094	0.6225157	0.014110859	0.13575	0.02293036534450948	0.007603414162934025	79.0	979.9967601299286
88	1189.7423	661.1103	3151.746	667.4672	358.63635	262.16336	75.43083	314.73822	0.4559269	356000	-4.2915342e-09	219.32782	-0.019898439	-47.737686	0.61389226	0.010473859	0.1435	0.023631712291389703	0.007128659449423407	79.0	990.3560976982117
89	1615.981	644.7595	2825.6318	760.2916	484.875	278.6402	65.102554	315.22812	1.9191971	360000	-1.07288365e-08	317.02274	-0.015014195	-78.86081	0.6089124	0.015481609	0.13575	0.02300653101876378	0.008580342227166327	39.0	1000.6450891494751
90	2502.2156	645.61145	3096.7935	1344.5731	780.2	295.65884	52.369286	317.53607	3.7585454	364000	1.642108e-08	225.64944	-0.019740304	-70.488464	0.6127897	0.007826279	0.124	0.021941800201311708	0.0073559865754613644	79.0	1010.9772536754608
91	1529.0358	937.3731	3118.7576	716.9839	469.0	283.15598	59.32608	318.8264	12.354368	368000	-1.0967255e-08	189.79608	-0.0034534007	-55.454315	0.60816246	0.020262616	0.21325	0.022937058731913568	0.008751194947575217	3.0	1021.0338160991669
92	861.5472	224.80173	1468.8567	656.27783	257.33334	252.67769	80.86171	320.50302	-4.525909	372000	-5.841255e-09	397.77115	-0.019821107	-170.8282	0.6083033	0.004999546	0.12775	0.023304496221244336	0.010461050038972027	79.0	1031.2467329502106
93	1547.4756	1029.2908	3244.5876	709.3551	473.5	280.3449	60.684425	319.35904	-0.5953784	376000	8.8214875e-09	266.54596	-0.022315986	-87.61856	0.58990985	0.011266738	0.14525	0.023366081714630126	0.00834190096536785	79.0	1041.612144947052
94	898.67926	164.71942	1305.9054	669.49817	264.66666	243.37918	78.15176	321.0196	-0.28577137	380000	-5.4836273e-09	158.73503	-0.00915913	-57.049454	0.58026063	0.016622664	0.19525	0.021595910424366593	0.00796901645438167	7.0	1051.7112953662872
95	1833.4926	904.419	3019.7463	806.24963	598.1667	297.70068	49.45379	322.25034	1.5397696	384000	2.384186e-10	826.8175	-0.018465992	-465.23328	0.58041793	0.0058258628	0.1385	0.02020442921668291	0.006558070998391822	79.0	1062.169875383377
96	2171.9668	968.16656	3018.0369	928.1177	718.8	292.06238	39.443745	321.05038	-7.2879457	388000	-1.7881394e-08	178.58037	-0.022176586	-55.281364	0.57364076	0.012263928	0.146	0.022574171721935272	0.007067757538968259	79.0	1072.4704689979553
97	1608.3906	777.03925	3042.6033	920.2408	492.5	280.03436	63.6988	322.17422	5.356709	392000	-1.001358e-08	300.13644	-0.02319965	-119.03038	0.5579834	0.009263622	0.135	0.020307218553498388	0.0068153823743853145	79.0	1082.60178232193
98	1476.3024	779.9899	3150.0408	854.4312	449.42856	286.81787	62.141033	322.4748	-1.8354511	396000	-8.225441e-09	122.301834	-0.021256432	-51.16028	0.5595436	0.015490844	0.1695	0.022220802614465355	0.009849883215857752	73.0	1092.9513971805573
99	1748.2997	932.5163	3229.3262	876.56213	535.4286	291.3773	61.045986	323.55365	4.353112	400000	-6.437302e-09	166.03549	-0.022531938	-32.981735	0.5497679	0.014946806	0.15125	0.019293833347037433	0.0076217822172317	79.0	1103.4031298160553
100	2648.3618	821.1804	3170.0837	1229.3458	839.0	308.64587	37.587452	325.32147	10.095141	404000	7.2717667e-09	121.21061	-0.018452352	-32.19455	0.52950627	0.012446487	0.12275	0.018977486807852984	0.0073221225483117896	79.0	1113.7342553138733
