Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
43	235.73114	113.257706	369.2987	63.7211	214.27777	72.22491	2.556132e-05	72.22492	72.224594	176000	-2.384186e-10	2544.56	-0.02863288	-7.150879	0.8181899	0.013764051	0.14775	79.0	1214.607668876648
44	227.30353	105.52068	358.98688	63.917065	214.61111	71.38366	2.503238e-05	71.38365	71.383354	180000	1.2516975e-09	2374.797	-0.02892095	-17.867188	0.8147272	0.01220283	0.13975	79.0	1241.9873895645142
45	253.05354	112.929184	372.64346	83.173454	225.23529	69.98548	2.7404558e-05	69.985504	69.98521	184000	-1.3351441e-08	2315.9373	-0.0107848495	-0.009521484	0.81548756	0.015324834	0.09675	10.0	1267.7101254463196
46	225.63544	115.246284	369.0315	63.6197	217.27777	70.00316	2.555591e-05	70.00316	70.00286	188000	4.4107438e-09	2505.1372	-0.023525879	-14.8342285	0.8119251	0.009815689	0.10925	79.0	1295.049491405487
47	169.92464	100.90213	369.00473	51.101273	216.11111	68.73436	2.5327981e-05	68.73437	68.73407	192000	-2.026558e-09	2608.3599	-0.0190118	-210.56787	0.8143919	0.0051515508	0.07975	79.0	1322.8567230701447
48	168.52637	83.78463	358.3837	65.2227	224.11765	64.0023	2.6971285e-05	64.0023	64.00199	196000	1.4305115e-09	2405.1982	-0.027404154	-168.40063	0.81515944	0.010506749	0.1335	79.0	1350.7232284545898
49	189.39262	111.26083	367.10138	59.839897	209.26315	59.76434	2.7324992e-05	59.76435	59.764038	200000	-1.1920929e-08	2619.087	-0.022991726	-27.814209	0.80341095	0.0074766893	0.11375	79.0	1378.970989704132
50	191.92706	89.890236	360.2231	70.49545	233.17647	57.939335	2.6214631e-05	57.939346	57.939037	204000	6.7949295e-09	2104.5898	-0.019936971	-42.333496	0.7952869	0.0052224174	0.092	79.0	1406.7265317440033
51	206.10933	115.74822	365.24036	54.691376	206.94737	55.84716	2.9593299e-05	55.847164	55.84684	208000	-1.1920929e-09	2556.2087	-0.024424825	-1.3864746	0.79288125	0.010436678	0.11625	79.0	1434.6884367465973
52	185.56046	105.16226	369.19458	69.69969	222.52942	56.13214	2.8734763e-05	56.13216	56.131824	212000	1.9311905e-08	2272.1282	-0.025821755	-25.76001	0.79246145	0.010564623	0.11875	79.0	1462.5925040245056
