Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	WM_LossMean	WM_LossStd	StopIter	Time
48	319.08386	44.654312	404.66586	206.44589	178.09091	107.16095	33.066387	132.8531	16.958109	196000	1.0967255e-08	141.7501	-0.045885295	-54.049675	0.76924926	0.015102199	0.25	1.8144385850429534	0.20316857928828685	41.0	504.0280091762543
49	324.64825	43.03048	436.26306	245.6676	177.54546	110.95329	33.393757	133.65529	16.657604	200000	4.7683715e-09	61.78485	-0.03915576	-15.9292755	0.76807487	0.015083657	0.21075	1.8273884212970735	0.2181657240980638	24.0	513.840185880661
50	331.36923	53.917496	470.00186	267.77722	183.4762	111.26521	34.159504	135.46979	16.66636	204000	1.4305115e-09	86.90386	-0.029467974	-16.517097	0.7615484	0.015339188	0.13525	1.7741715800762177	0.21718086118529387	14.0	523.6873030662537
51	314.90015	75.45041	429.80026	81.63674	179.90475	109.592384	38.446644	136.93262	-13.269275	208000	1.0609627e-08	214.68275	-0.00999572	-109.98908	0.75659156	0.015971165	0.1685	1.7501215970516204	0.21268230280754025	4.0	533.4600541591644
52	333.3393	72.65014	512.5367	141.8953	196.45	111.36829	40.08663	138.58154	-13.69059	212000	1.5735626e-08	248.22896	-0.009509507	-87.297134	0.75630575	0.016355697	0.2185	1.7853681254386902	0.2163571101214528	5.0	543.5827984809875
53	336.715	65.162285	484.7761	224.63158	188.33333	109.91127	34.345154	138.40259	16.610764	216000	-8.5830685e-09	100.78554	-0.04226166	-40.112965	0.75626475	0.015745083	0.226	1.7538706600666045	0.20727671233849038	26.0	553.7600748538971
54	330.95334	40.192318	408.85623	274.26852	181.04546	110.06623	35.349197	138.7965	16.386732	220000	-2.1457671e-09	103.79503	-0.012573612	-34.10617	0.7492281	0.01578571	0.20675	1.764982054233551	0.19928750198945375	5.0	563.7375175952911
55	329.35968	73.6583	456.26056	112.95121	185.19048	110.7769	38.509182	139.47675	-12.378688	224000	1.6689301e-09	300.5466	-0.05261939	-153.80449	0.74807835	0.011099561	0.299	1.700488692522049	0.18742271191454632	79.0	573.9781293869019
56	337.54727	48.664116	492.8875	276.01117	183.33333	115.34803	34.988876	142.26884	11.366706	228000	-6.6757204e-09	92.6644	-0.020883998	-34.241688	0.7394652	0.015132693	0.15125	1.7309040784835816	0.2078555944986028	12.0	583.8059878349304
57	374.29553	78.45255	671.1062	288.2493	209.26315	116.635895	34.548855	141.94545	15.581844	232000	-5.2452087e-09	140.38834	-0.037486173	-46.460533	0.7381486	0.015561834	0.223	1.6983302795886994	0.20105098835927576	24.0	593.9049561023712
